time,A0,A1,A2,A5,A6,A7,X,Y,Z
11.04226,37.72,24.31,0.0,14.78,17.6,19.83,-0.645539,0.842346,1.196489
11.073695,38.45,23.22,0.0,14.21,16.95,19.18,-0.645699,0.842482,1.196603
11.148277,37.94,24.45,0.0,14.78,17.67,19.83,-0.645971,0.842576,1.196804
11.179453,38.66,23.37,0.0,14.21,17.02,19.26,-0.645971,0.842559,1.196842
11.210764,38.16,24.67,0.0,14.86,17.74,19.98,-0.646045,0.842525,1.196938
11.242007,39.17,24.23,0.0,14.71,17.53,19.91,-0.646075,0.842531,1.197004
11.273195,39.1,23.59,0.0,14.5,17.09,19.47,-0.646056,0.842556,1.197051
11.320055,38.37,24.81,0.0,15.07,17.81,20.19,-0.646181,0.842584,1.197145
11.351271,39.31,23.73,0.0,14.5,17.16,19.55,-0.646389,0.842694,1.197212
11.382611,38.66,24.96,0.0,15.14,17.96,20.19,-0.646482,0.84272,1.1973
11.445004,39.38,23.8,0.0,14.57,17.31,19.55,-0.646522,0.842689,1.197383
11.476102,38.81,25.1,0.0,15.14,18.03,20.34,-0.646568,0.842692,1.197431
11.522959,39.6,23.95,0.0,14.64,17.38,19.62,-0.646816,0.842746,1.19761
11.554486,38.81,24.09,0.0,14.64,17.45,19.62,-0.646838,0.842741,1.197633
11.585681,39.31,25.46,0.0,15.43,18.25,20.41,-0.646882,0.842868,1.197687
11.620718,39.89,24.16,0.0,14.78,17.53,19.69,-0.646843,0.842978,1.197739
11.652165,39.38,25.39,0.0,15.43,18.25,20.48,-0.646873,0.843021,1.197762
11.683373,40.11,24.23,0.0,14.86,17.6,19.83,-0.646982,0.843043,1.197877
11.745827,39.53,25.46,0.0,15.51,18.32,20.56,-0.647048,0.842965,1.197993
11.777097,40.32,24.31,0.0,14.93,17.74,19.83,-0.647153,0.842962,1.198079
11.824116,39.74,25.6,0.0,15.51,18.46,20.63,-0.647326,0.842945,1.198221
11.855197,40.75,25.1,0.0,15.36,18.17,20.41,-0.647425,0.842985,1.198331
11.886552,40.68,24.52,0.0,15.0,17.81,20.05,-0.647412,0.842986,1.198376
11.917686,40.03,25.82,0.0,15.58,18.54,20.77,-0.647374,0.84301,1.198476
11.948967,40.83,24.67,0.0,15.0,17.81,20.19,-0.647358,0.843044,1.198474
11.980302,40.25,25.97,0.0,15.65,18.54,20.92,-0.647331,0.84309,1.198538
12.058123,40.97,24.81,0.0,15.07,17.89,20.27,-0.647388,0.843227,1.198702
12.089604,40.39,26.11,0.0,15.72,18.68,21.06,-0.647395,0.843352,1.198767
12.127515,41.26,24.88,0.0,15.14,18.03,20.34,-0.647402,0.843447,1.198806
12.159027,40.39,24.96,0.0,15.22,18.1,20.34,-0.64751,0.843467,1.19882
12.190243,40.97,26.4,0.0,15.94,18.9,21.06,-0.647597,0.843569,1.198931
12.221464,41.4,25.03,0.0,15.29,18.17,20.34,-0.647648,0.843636,1.198945
12.252609,40.97,26.4,0.0,15.94,19.04,21.13,-0.647674,0.843716,1.199077
12.28381,41.76,25.17,0.0,15.36,18.32,20.48,-0.647705,0.843774,1.199093
12.362061,41.19,26.47,0.0,15.94,19.11,21.2,-0.647957,0.84391,1.199196
12.393218,41.84,25.32,0.0,15.36,18.39,20.56,-0.648109,0.843864,1.199332
12.424497,41.33,26.61,0.0,16.01,19.11,21.28,-0.648127,0.843646,1.199459
12.455692,42.34,26.11,0.0,15.79,18.9,21.13,-0.64815,0.843555,1.199499
12.486964,42.34,25.53,0.0,15.51,18.46,20.77,-0.648178,0.843403,1.199582
12.533683,41.62,26.76,0.0,16.08,19.18,21.49,-0.64828,0.843258,1.199713
12.565097,42.34,25.68,0.0,15.58,18.54,20.84,-0.648405,0.843198,1.199791
12.596298,41.84,26.98,0.0,16.23,19.33,21.57,-0.648547,0.843177,1.199836
12.666291,42.63,25.82,0.0,15.58,18.61,20.92,-0.648932,0.843248,1.199948
12.697384,42.05,27.05,0.0,16.23,19.4,21.71,-0.649228,0.843368,1.200052
12.728544,42.77,25.89,0.0,15.65,18.68,21.06,-0.6494,0.843413,1.200079
12.75975,41.98,25.97,0.0,15.65,18.82,20.99,-0.649569,0.843374,1.200195
12.790928,42.49,27.34,0.0,16.37,19.62,21.71,-0.64959,0.843332,1.200246
12.822382,42.92,25.97,0.0,15.72,18.82,21.13,-0.649638,0.843226,1.200265
12.869133,42.49,27.34,0.0,16.37,19.62,21.85,-0.649595,0.843184,1.200305
12.900409,43.21,26.11,0.0,15.79,18.97,21.2,-0.649647,0.84319,1.200387
12.962969,42.7,27.41,0.0,16.44,19.69,21.93,-0.649828,0.843288,1.200473
12.994128,43.42,26.25,0.0,15.87,19.04,21.28,-0.649832,0.843376,1.200501
13.025278,42.92,27.62,0.0,16.52,19.76,22.0,-0.64985,0.843419,1.20055
13.056638,43.86,27.12,0.0,16.3,19.55,21.85,-0.649894,0.843469,1.200641
13.103475,43.86,26.47,0.0,16.01,19.11,21.49,-0.649922,0.843409,1.200734
13.138454,43.21,27.77,0.0,16.66,19.91,22.21,-0.650006,0.843379,1.200765
13.171914,44.0,26.61,0.0,16.01,19.26,21.57,-0.650035,0.843316,1.200831
13.203282,43.35,27.99,0.0,16.66,19.98,22.36,-0.650068,0.843262,1.200877
13.265668,44.22,26.76,0.0,16.01,19.26,21.64,-0.65031,0.843233,1.201083
13.297056,43.64,28.13,0.0,16.8,20.05,22.43,-0.650409,0.843288,1.201115
13.328338,44.29,26.83,0.0,16.08,19.33,21.71,-0.650546,0.84341,1.201138
13.359502,43.5,26.9,0.0,16.15,19.33,21.78,-0.650613,0.843456,1.201189
13.406284,44.07,28.35,0.0,16.88,20.12,22.58,-0.65066,0.843495,1.201255
13.437515,44.51,26.9,0.0,16.15,19.4,21.85,-0.650651,0.843507,1.201308
13.468795,44.07,28.35,0.0,16.88,20.19,22.72,-0.65073,0.843489,1.201373
13.49987,44.87,27.05,0.0,16.23,19.47,21.93,-0.650846,0.843494,1.201394
13.562525,44.29,28.56,0.0,16.95,20.34,22.79,-0.651193,0.843517,1.201571
13.609218,45.08,27.19,0.0,16.3,19.55,22.0,-0.651285,0.843504,1.201655
13.642902,44.43,28.63,0.0,16.95,20.41,22.79,-0.65141,0.843525,1.201687
13.676327,45.52,28.06,0.0,16.8,20.12,22.58,-0.651464,0.843592,1.201712
13.707426,45.52,27.41,0.0,16.52,19.69,22.21,-0.651522,0.843692,1.20175
13.738822,44.72,28.85,0.0,17.16,20.48,23.01,-0.651712,0.843781,1.201856
13.770017,45.59,27.48,0.0,16.44,19.76,22.29,-0.65181,0.84381,1.201908
13.801504,44.94,28.92,0.0,17.16,20.63,23.08,-0.651999,0.843798,1.20198
13.863778,45.8,27.62,0.0,16.52,19.91,22.36,-0.652191,0.843778,1.20208
13.910656,45.16,29.07,0.0,17.16,20.77,23.22,-0.652421,0.84381,1.202169
13.941746,46.02,27.7,0.0,16.52,19.98,22.43,-0.652654,0.843848,1.20226
13.973255,45.01,27.77,0.0,16.59,20.05,22.43,-0.652725,0.84378,1.202316
14.004549,45.66,29.36,0.0,17.38,20.92,23.3,-0.65278,0.84384,1.20233
14.035756,46.17,27.84,0.0,16.66,20.12,22.5,-0.652749,0.843876,1.202371
14.066963,45.59,29.28,0.0,17.38,20.99,23.3,-0.652833,0.843927,1.202398
14.113869,46.45,27.99,0.0,16.73,20.27,22.5,-0.65301,0.844088,1.202494
14.179143,45.66,29.43,0.0,17.53,21.06,23.44,-0.653002,0.844124,1.202541
14.210341,46.6,28.06,0.0,16.8,20.34,22.58,-0.652975,0.844195,1.202586
14.241625,46.02,29.5,0.0,17.6,21.2,23.44,-0.65303,0.844181,1.202675
14.272912,47.18,29.0,0.0,17.31,20.92,23.22,-0.653236,0.84421,1.202763
14.303899,47.18,28.27,0.0,17.09,20.41,22.72,-0.653289,0.84426,1.202805
14.335497,46.24,29.72,0.0,17.67,21.28,23.59,-0.653395,0.844363,1.202846
14.382115,47.18,28.42,0.0,17.02,20.48,22.79,-0.653531,0.844518,1.2029
14.413418,46.45,29.93,0.0,17.74,21.42,23.73,-0.653687,0.844599,1.20294
14.475845,47.39,28.49,0.0,17.02,20.63,22.94,-0.653936,0.844738,1.203098
14.506976,46.6,30.01,0.0,17.81,21.57,23.8,-0.654082,0.844818,1.203178
14.538552,47.46,28.63,0.0,17.09,20.77,23.01,-0.654112,0.844863,1.203204
14.585349,46.53,28.71,0.0,17.16,20.84,23.01,-0.654258,0.844919,1.203324
14.616326,47.18,30.29,0.0,17.96,21.78,23.87,-0.654378,0.844927,1.203382
14.651985,47.68,28.78,0.0,17.24,20.84,23.08,-0.654426,0.844944,1.203438
14.683372,47.1,30.22,0.0,17.96,21.78,23.87,-0.654449,0.844933,1.203475
14.714708,47.97,28.92,0.0,17.31,20.99,23.15,-0.654469,0.84492,1.203541
14.777196,47.32,30.37,0.0,18.03,21.85,23.95,-0.654498,0.844687,1.203751
14.808446,48.11,29.0,0.0,17.31,21.06,23.22,-0.654512,0.844615,1.203804
14.855071,47.46,30.58,0.0,18.1,21.93,24.02,-0.654683,0.844361,1.203928
14.886498,48.55,29.86,0.0,17.81,21.57,23.8,-0.654771,0.844345,1.203986
14.917812,48.69,29.36,0.0,17.53,21.28,23.44,-0.654838,0.844284,1.204043
14.948938,47.68,30.73,0.0,18.17,22.14,24.23,-0.654885,0.844272,1.204082
14.980293,48.62,29.36,0.0,17.45,21.35,23.51,-0.654964,0.844324,1.204148
15.011479,47.97,30.94,0.0,18.17,22.14,24.38,-0.655073,0.844346,1.204196
15.089657,48.76,29.5,0.0,17.45,21.35,23.59,-0.65518,0.844244,1.204322
15.120802,48.11,31.09,0.0,18.25,22.29,24.45,-0.655225,0.844207,1.20441
15.154948,48.91,29.57,0.0,17.53,21.49,23.59,-0.655257,0.844131,1.204488
15.186394,48.04,29.64,0.0,17.6,21.64,23.66,-0.655341,0.844038,1.204538
15.217504,48.55,31.23,0.0,18.39,22.5,24.52,-0.655431,0.844024,1.204575
15.248898,49.12,29.72,0.0,17.6,21.64,23.73,-0.655513,0.844038,1.204673
15.280281,48.62,31.23,0.0,18.39,22.58,24.6,-0.65558,0.844061,1.204718
15.311442,49.41,29.79,0.0,17.67,21.78,23.8,-0.655817,0.844211,1.204758
15.389391,48.83,31.38,0.0,18.46,22.65,24.67,-0.655841,0.844387,1.204863
15.420525,49.56,29.93,0.0,17.67,21.85,23.95,-0.65583,0.844424,1.204903
15.451942,48.98,31.52,0.0,18.46,22.72,24.81,-0.655985,0.844478,1.204953
15.48315,50.06,30.87,0.0,18.17,22.5,24.6,-0.656175,0.844528,1.205021
15.514412,50.13,30.15,0.0,17.89,22.0,24.16,-0.656262,0.844548,1.205057
15.561351,49.27,31.66,0.0,18.61,22.86,24.96,-0.656415,0.844606,1.205127
15.592391,50.06,30.29,0.0,17.81,22.0,24.16,-0.656441,0.844618,1.205195
15.623592,49.48,31.81,0.0,18.61,22.94,25.03,-0.656445,0.844671,1.205207
15.692953,50.35,30.37,0.0,17.89,22.07,24.31,-0.656584,0.844843,1.20528
15.724149,49.7,31.95,0.0,18.68,23.01,25.17,-0.656672,0.844977,1.205339
15.755427,50.49,30.44,0.0,17.89,22.07,24.38,-0.656828,0.845052,1.205427
15.786453,49.56,30.51,0.0,17.96,22.21,24.38,-0.656948,0.845032,1.205479
15.817719,50.13,32.1,0.0,18.82,23.15,25.32,-0.657094,0.844993,1.205552
15.864545,50.64,30.58,0.0,18.03,22.29,24.45,-0.657182,0.844917,1.205608
15.895975,50.2,32.24,0.0,18.82,23.22,25.39,-0.65728,0.8448,1.205741
15.927156,51.0,30.65,0.0,18.17,22.43,24.45,-0.65737,0.844764,1.205796
15.98985,50.35,32.24,0.0,18.97,23.37,25.39,-0.657473,0.844707,1.205876
16.020935,51.14,30.8,0.0,18.25,22.43,24.6,-0.657561,0.844701,1.205915
16.052198,50.42,32.39,0.0,19.04,23.44,25.53,-0.657703,0.844655,1.206004
16.099077,51.79,31.81,0.0,18.75,23.08,25.32,-0.657901,0.844677,1.206053
16.130411,51.72,31.02,0.0,18.39,22.58,24.81,-0.657932,0.844861,1.205994
16.165393,50.78,32.67,0.0,19.11,23.44,25.68,-0.657921,0.844996,1.206061
16.196941,51.65,31.09,0.0,18.32,22.58,24.81,-0.657897,0.845164,1.206054
16.228127,50.93,32.82,0.0,19.11,23.59,25.75,-0.657941,0.845177,1.206171
16.290396,51.94,31.23,0.0,18.39,22.72,24.88,-0.658106,0.845139,1.206311
16.321797,51.14,32.89,0.0,19.18,23.66,25.82,-0.658152,0.845138,1.206365
16.368651,52.01,31.38,0.0,18.39,22.79,24.96,-0.658234,0.845206,1.206474
16.399981,51.0,31.38,0.0,18.46,22.86,25.03,-0.658296,0.845215,1.20652
16.431244,51.65,33.11,0.0,19.26,23.8,25.97,-0.658478,0.845267,1.206665
16.462348,52.22,31.45,0.0,18.46,22.86,25.1,-0.658564,0.845263,1.206746
16.49369,51.58,33.11,0.0,19.33,23.87,26.04,-0.65859,0.845234,1.206791
16.524922,52.59,31.59,0.0,18.54,23.01,25.17,-0.658543,0.845094,1.206851
16.603039,51.79,33.18,0.0,19.33,23.95,26.04,-0.658645,0.844873,1.207022
16.634232,52.73,31.66,0.0,18.61,23.08,25.24,-0.658701,0.844867,1.207043
16.671261,52.01,33.47,0.0,19.47,24.02,26.33,-0.658831,0.844886,1.207138
16.702867,53.23,32.67,0.0,19.04,23.73,25.97,-0.658865,0.844925,1.207207
16.733969,53.31,32.03,0.0,18.75,23.22,25.46,-0.658825,0.844925,1.207238
16.76501,52.15,33.54,0.0,19.47,24.23,26.33,-0.658833,0.844983,1.207311
16.796393,53.31,32.03,0.0,18.75,23.22,25.46,-0.658775,0.845051,1.2074
16.827637,52.44,33.61,0.0,19.55,24.23,26.4,-0.658699,0.845073,1.207459
16.905795,53.38,32.17,0.0,18.75,23.37,25.46,-0.658728,0.84516,1.20756
16.937068,52.66,33.83,0.0,19.55,24.38,26.4,-0.659,0.845274,1.207625
16.968338,53.52,32.24,0.0,18.82,23.44,25.53,-0.659122,0.845349,1.207675
16.999517,52.51,32.31,0.0,18.9,23.51,25.53,-0.659262,0.845435,1.207749
17.030557,53.16,33.97,0.0,19.76,24.52,26.47,-0.659337,0.845567,1.207774
17.061918,53.81,32.31,0.0,18.82,23.59,25.6,-0.659336,0.845591,1.207797
17.108916,53.09,34.05,0.0,19.76,24.67,26.61,-0.659501,0.845593,1.207877
17.140043,54.1,32.53,0.0,18.9,23.73,25.68,-0.659579,0.84558,1.207937
17.207243,53.31,34.19,0.0,19.76,24.74,26.69,-0.65962,0.84548,1.20809
17.238428,54.24,32.6,0.0,18.97,23.8,25.75,-0.659642,0.845418,1.208088
17.269693,53.6,34.26,0.0,19.76,24.81,26.76,-0.659806,0.84536,1.208192
17.300801,54.68,33.54,0.0,19.33,24.52,26.47,-0.659934,0.845389,1.208242
17.332027,54.82,32.89,0.0,19.11,24.02,25.97,-0.66019,0.845441,1.208297
17.378745,53.67,34.48,0.0,19.83,24.96,26.9,-0.660307,0.84548,1.208329
17.41011,54.68,33.25,0.0,19.04,24.02,25.97,-0.660391,0.845534,1.208351
17.441356,53.96,34.69,0.0,19.91,25.03,26.98,-0.66055,0.845619,1.2084
17.503923,54.89,33.04,0.0,19.11,24.09,26.04,-0.660621,0.845775,1.208499
17.535076,54.17,34.69,0.0,19.98,25.17,27.05,-0.660676,0.845825,1.208509
17.566488,55.11,33.18,0.0,19.11,24.16,26.11,-0.660692,0.845896,1.208601
17.613275,54.03,33.25,0.0,19.18,24.23,26.11,-0.660793,0.845897,1.208652
17.64461,54.53,34.91,0.0,20.12,25.32,27.12,-0.660906,0.846075,1.208751
17.681836,55.25,33.18,0.0,19.26,24.31,26.18,-0.661084,0.846173,1.208784
17.714414,54.68,35.13,0.0,20.12,25.39,27.19,-0.661164,0.846231,1.208838
17.745687,55.54,33.32,0.0,19.33,24.45,26.25,-0.661241,0.846329,1.20886
17.808089,54.82,35.06,0.0,20.19,25.53,27.34,-0.661464,0.846401,1.208963
17.839242,55.69,33.4,0.0,19.4,24.52,26.4,-0.661685,0.846389,1.209067
17.870474,54.89,35.2,0.0,20.19,25.6,27.34,-0.661801,0.846382,1.209117
17.917239,56.12,34.33,0.0,19.76,25.24,27.12,-0.662016,0.846352,1.209183
17.948737,56.34,33.68,0.0,19.47,24.74,26.61,-0.66204,0.846311,1.209217
17.98011,55.25,35.42,0.0,20.27,25.75,27.55,-0.662082,0.84627,1.209343
18.011206,56.19,33.76,0.0,19.47,24.81,26.61,-0.662074,0.846251,1.209406
18.042336,55.47,35.49,0.0,20.27,25.82,27.55,-0.66205,0.846235,1.209437
18.104878,56.41,33.83,0.0,19.47,24.81,26.69,-0.661994,0.846241,1.2095
18.151699,55.69,35.56,0.0,20.27,25.89,27.62,-0.662067,0.84623,1.209643
18.183819,56.55,33.97,0.0,19.47,24.88,26.76,-0.662108,0.84623,1.209681
18.205841,55.4,33.97,0.0,19.55,25.03,26.76,-0.662123,0.846243,1.209694
18.252568,56.12,35.85,0.0,20.41,26.04,27.77,-0.662104,0.846592,1.209817
18.283711,56.77,34.05,0.0,19.47,25.1,26.76,-0.662223,0.846614,1.209832
18.314949,56.05,35.85,0.0,20.41,26.11,27.84,-0.6624,0.846588,1.209915
18.346274,57.06,34.19,0.0,19.62,25.1,26.9,-0.662463,0.846589,1.210002
18.408839,56.26,35.92,0.0,20.48,26.11,27.91,-0.662522,0.846608,1.21006
18.455459,57.27,34.26,0.0,19.69,25.17,27.05,-0.662559,0.846561,1.210124
18.486813,56.48,36.07,0.0,20.56,26.25,27.99,-0.662686,0.846467,1.210245
18.518129,57.64,35.2,0.0,20.19,25.82,27.77,-0.662785,0.84645,1.210298
18.549388,57.85,34.55,0.0,19.91,25.39,27.34,-0.662882,0.846351,1.21038
18.580741,56.63,36.21,0.0,20.63,26.4,28.27,-0.662916,0.846184,1.210458
18.611934,57.71,34.62,0.0,19.91,25.39,27.34,-0.662843,0.846124,1.210497
18.64322,56.91,36.35,0.0,20.77,26.54,28.27,-0.662894,0.846017,1.21058
18.712533,57.92,34.69,0.0,19.91,25.53,27.26,-0.663077,0.845993,1.210687
18.744048,57.06,36.5,0.0,20.77,26.54,28.27,-0.663188,0.84598,1.210742
18.790784,58.0,34.84,0.0,19.98,25.53,27.34,-0.66327,0.845956,1.21081
18.822214,56.91,34.91,0.0,20.05,25.6,27.41,-0.663432,0.845887,1.210884
18.853349,57.64,36.71,0.0,20.92,26.69,28.42,-0.663634,0.845883,1.210995
18.884634,58.28,34.91,0.0,19.98,25.68,27.48,-0.663722,0.845864,1.211045
18.915784,57.64,36.71,0.0,20.84,26.76,28.42,-0.663783,0.84575,1.211094
18.946865,58.5,35.06,0.0,20.05,25.75,27.62,-0.663793,0.845737,1.211126
19.025194,57.85,36.86,0.0,20.99,26.83,28.63,-0.664023,0.845696,1.211241
19.056506,58.65,35.13,0.0,20.12,25.89,27.62,-0.664158,0.845688,1.211269
19.087836,58.0,37.0,0.0,20.92,26.98,28.63,-0.664253,0.845668,1.211325
19.118991,59.29,36.21,0.0,20.56,26.54,28.42,-0.664407,0.845672,1.211355
19.150028,59.44,35.49,0.0,20.19,26.04,27.84,-0.664565,0.845662,1.211418
19.196806,58.21,37.15,0.0,20.99,27.12,28.85,-0.664687,0.845652,1.211398
19.215159,59.37,35.49,0.0,20.12,26.11,27.91,-0.664625,0.845602,1.211466
19.262293,58.43,37.36,0.0,21.06,27.19,28.92,-0.664553,0.845582,1.211501
19.324658,59.44,35.56,0.0,20.27,26.18,27.99,-0.664659,0.845581,1.211627
19.355759,58.57,37.58,0.0,21.13,27.26,29.07,-0.664739,0.845605,1.211672
19.387185,59.58,35.7,0.0,20.27,26.33,27.99,-0.664837,0.845636,1.211745
19.418376,58.36,35.78,0.0,20.34,26.4,27.99,-0.66484,0.845589,1.211819
19.465152,59.15,37.65,0.0,21.35,27.48,29.07,-0.664802,0.845447,1.21194
19.496513,59.8,35.78,0.0,20.34,26.47,28.06,-0.664807,0.84537,1.211973
19.527852,59.15,37.65,0.0,21.35,27.48,29.14,-0.664791,0.84518,1.212096
19.559001,60.23,35.85,0.0,20.41,26.47,28.13,-0.664723,0.844995,1.212175
19.621326,59.29,37.72,0.0,21.35,27.55,29.14,-0.664697,0.844753,1.212299
19.652884,60.3,35.99,0.0,20.48,26.47,28.2,-0.664699,0.844671,1.212352
19.699678,59.51,37.87,0.0,21.42,27.62,29.28,-0.664768,0.844538,1.212503
19.720008,60.81,37.08,0.0,21.06,27.26,29.07,-0.664737,0.84456,1.212524
19.766999,60.95,36.28,0.0,20.7,26.76,28.49,-0.664666,0.844563,1.212583
19.798177,59.8,38.01,0.0,21.49,27.84,29.5,-0.664658,0.844587,1.212632
19.829679,60.95,36.28,0.0,20.63,26.83,28.42,-0.66464,0.844671,1.212638
19.860815,60.02,38.23,0.0,21.49,27.91,29.5,-0.664598,0.845048,1.212609
19.923205,61.03,36.35,0.0,20.63,26.83,28.49,-0.664584,0.845298,1.212735
19.969953,60.09,38.23,0.0,21.57,27.91,29.64,-0.664626,0.845279,1.212793
20.001488,61.17,36.5,0.0,20.63,26.9,28.56,-0.664678,0.84526,1.212938
20.032641,59.94,36.5,0.0,20.7,26.98,28.56,-0.664674,0.845236,1.213026
20.063883,60.59,38.45,0.0,21.57,28.2,29.64,-0.66469,0.845255,1.213049
20.095077,61.39,36.57,0.0,20.7,27.12,28.56,-0.664696,0.845302,1.213095
20.126409,60.59,38.45,0.0,21.64,28.27,29.72,-0.664736,0.845341,1.213127
20.157483,61.6,36.71,0.0,20.84,27.19,28.63,-0.664856,0.845474,1.213217
20.23171,60.74,38.59,0.0,21.71,28.35,29.72,-0.66491,0.84594,1.213316
20.263163,61.89,36.79,0.0,20.84,27.26,28.78,-0.664867,0.845988,1.213344
20.294575,60.95,38.66,0.0,21.78,28.42,29.79,-0.664985,0.845887,1.213414
20.325736,62.32,37.87,0.0,21.35,28.06,29.57,-0.665054,0.845855,1.213501
20.372313,62.47,37.08,0.0,20.99,27.48,28.92,-0.665077,0.845842,1.213589
20.40355,61.03,38.88,0.0,21.78,28.63,30.08,-0.665097,0.845848,1.213644
20.434795,62.47,37.08,0.0,21.06,27.48,29.07,-0.665078,0.845842,1.213666
20.466241,61.39,38.88,0.0,21.93,28.63,30.08,-0.665083,0.845874,1.213716
20.528765,62.54,37.15,0.0,21.06,27.62,29.07,-0.665112,0.845803,1.213898
20.575496,61.6,39.02,0.0,21.93,28.71,30.15,-0.66516,0.845731,1.213976
20.606884,62.69,37.22,0.0,21.06,27.7,29.07,-0.665226,0.845681,1.214092
20.637886,61.31,37.29,0.0,21.13,27.7,29.07,-0.665321,0.845595,1.21418
20.66925,62.04,39.24,0.0,22.07,28.85,30.22,-0.66535,0.845595,1.21419
20.700512,62.9,37.36,0.0,21.2,27.7,29.14,-0.665341,0.845641,1.21426
20.736825,62.04,39.17,0.0,22.21,28.92,30.29,-0.665337,0.845705,1.214344
20.768417,63.19,37.44,0.0,21.28,27.84,29.28,-0.665339,0.845739,1.214356
20.83067,62.11,39.46,0.0,22.21,28.92,30.29,-0.665323,0.845734,1.214445
20.877586,63.26,37.58,0.0,21.28,27.91,29.36,-0.665336,0.845682,1.214568
20.908881,62.32,39.46,0.0,22.29,29.07,30.44,-0.665345,0.845621,1.214613
20.940128,63.7,38.59,0.0,21.85,28.71,30.15,-0.665402,0.845623,1.214592
20.97141,63.91,37.94,0.0,21.49,28.13,29.5,-0.665345,0.845804,1.214727
21.002714,62.54,39.6,0.0,22.36,29.21,30.58,-0.665414,0.845828,1.21475
21.033888,63.84,37.87,0.0,21.42,28.13,29.57,-0.665501,0.845832,1.21482
21.080508,62.83,39.82,0.0,22.29,29.21,30.65,-0.665482,0.845829,1.214878
21.143092,63.91,38.01,0.0,21.42,28.2,29.64,-0.665505,0.845863,1.214949
21.1744,62.97,39.96,0.0,22.36,29.36,30.73,-0.665582,0.845886,1.215006
21.205607,64.13,38.09,0.0,21.42,28.27,29.64,-0.665666,0.845882,1.215027
21.244609,62.76,38.09,0.0,21.49,28.35,29.72,-0.665665,0.845845,1.215152
21.276075,63.48,40.11,0.0,22.43,29.5,30.8,-0.665789,0.845858,1.215152
21.307368,64.2,38.16,0.0,21.49,28.42,29.72,-0.665861,0.8459,1.215232
21.338449,63.41,40.11,0.0,22.43,29.57,30.8,-0.665924,0.845903,1.215268
21.369816,64.42,38.3,0.0,21.49,28.49,29.79,-0.665994,0.846001,1.215323
21.447872,63.62,40.25,0.0,22.43,29.72,30.94,-0.666072,0.846238,1.215384
21.479177,64.63,38.37,0.0,21.57,28.56,29.93,-0.666128,0.84622,1.215429
21.510495,63.77,40.32,0.0,22.5,29.72,31.02,-0.666294,0.846144,1.215518
21.54154,65.14,39.46,0.0,22.14,29.36,30.8,-0.666461,0.846082,1.215603
21.57271,65.35,38.66,0.0,21.71,28.78,30.15,-0.666489,0.846066,1.215676
21.619534,63.91,40.47,0.0,22.58,29.86,31.23,-0.666599,0.846008,1.215718
21.65096,65.07,38.66,0.0,21.64,28.78,30.15,-0.666641,0.846008,1.215763
21.682204,64.2,40.68,0.0,22.58,30.01,31.3,-0.666739,0.845963,1.215815
21.748583,65.28,38.73,0.0,21.71,28.85,30.22,-0.666849,0.845874,1.215938
21.780072,64.42,40.83,0.0,22.65,30.08,31.38,-0.666933,0.845863,1.215969
21.811346,65.5,38.81,0.0,21.78,28.92,30.29,-0.666945,0.845831,1.21601
21.842492,64.2,38.95,0.0,21.78,29.0,30.37,-0.667075,0.845726,1.216097
21.874189,64.92,40.97,0.0,22.86,30.22,31.52,-0.667314,0.845719,1.216212
21.922774,65.57,38.95,0.0,21.85,29.07,30.37,-0.667473,0.845685,1.216266
21.955249,64.92,40.97,0.0,22.86,30.22,31.52,-0.667545,0.845662,1.216325
21.986321,65.93,39.02,0.0,21.93,29.14,30.51,-0.667519,0.845635,1.216332
22.048895,64.99,41.04,0.0,22.94,30.37,31.66,-0.667627,0.84564,1.216457
22.080134,66.22,39.24,0.0,22.0,29.14,30.58,-0.667725,0.845604,1.21655
22.111523,65.21,41.12,0.0,23.01,30.37,31.74,-0.667789,0.845519,1.21656
22.158154,66.73,40.32,0.0,22.58,30.01,31.45,-0.667811,0.845516,1.216627
22.189737,66.65,39.38,0.0,22.14,29.28,30.73,-0.667846,0.845463,1.216733
22.220674,65.43,41.33,0.0,23.01,30.44,31.88,-0.667916,0.845503,1.216766
22.257706,66.58,39.38,0.0,22.07,29.28,30.73,-0.667848,0.845989,1.216757
22.29082,65.64,41.4,0.0,23.08,30.51,31.95,-0.667955,0.846001,1.216792
22.353293,66.73,39.46,0.0,22.14,29.36,30.87,-0.668047,0.845981,1.216901
22.384572,65.86,41.48,0.0,23.15,30.65,32.03,-0.66813,0.846084,1.216972
22.415784,66.87,39.6,0.0,22.14,29.5,30.94,-0.668143,0.846116,1.217026
22.446887,65.64,39.6,0.0,22.21,29.57,31.02,-0.668202,0.846094,1.217082
22.493715,66.29,41.69,0.0,23.22,30.8,32.17,-0.66832,0.846082,1.217124
22.525055,67.09,39.6,0.0,22.29,29.64,31.09,-0.668433,0.846084,1.217229
22.556313,66.22,41.69,0.0,23.3,30.87,32.24,-0.668514,0.846059,1.217275
22.587526,67.37,39.74,0.0,22.29,29.72,31.09,-0.668602,0.845994,1.217361
22.650013,66.44,41.69,0.0,23.3,30.94,32.24,-0.668694,0.845919,1.217417
22.681203,67.59,39.89,0.0,22.36,29.79,31.16,-0.668827,0.845903,1.217475
22.728005,66.65,41.91,0.0,23.37,31.02,32.31,-0.669117,0.845885,1.217544
22.76009,68.02,40.97,0.0,23.01,30.65,32.03,-0.669261,0.845957,1.217595
