time,A0,A1,A2,A5,A6,A7
143.542856,0.5,73.8,63.62,73.8,73.8,73.8
143.574073,0.5,73.51,61.75,71.78,72.64,73.07
143.636672,0.57,73.8,64.34,73.8,73.8,73.8
143.67268,0.5,73.58,62.11,72.35,73.22,73.51
143.704104,0.5,73.8,64.42,73.8,73.8,73.8
143.735339,0.5,73.8,62.32,72.35,73.29,73.58
143.766513,0.5,73.8,64.92,73.8,73.8,73.8
143.813462,0.5,73.8,63.7,73.8,73.8,73.8
143.844678,0.5,73.43,62.4,72.28,73.29,73.58
143.875973,0.5,73.8,65.07,73.8,73.8,73.8
143.938396,0.5,72.64,62.11,71.85,72.93,73.29
143.96966,0.57,73.8,65.28,73.8,73.8,73.8
144.000858,0.5,73.65,62.76,72.21,72.93,73.15
144.047843,0.57,73.8,65.14,73.8,73.8,73.8
144.079085,0.5,73.58,63.05,72.5,73.43,73.8
144.110251,0.5,73.8,65.72,73.8,73.8,73.8
144.14145,0.5,73.8,64.56,73.8,73.8,73.8
144.179295,0.5,73.51,63.12,72.35,73.22,73.58
144.241808,0.5,73.8,65.5,73.8,73.8,73.8
144.273198,0.5,73.22,63.05,72.21,73.07,73.58
144.304503,0.5,73.8,65.93,73.8,73.8,73.8
144.351333,0.5,73.8,63.62,72.35,73.36,73.72
144.382546,0.57,73.8,66.15,73.8,73.8,73.8
144.413782,0.5,73.8,65.28,73.8,73.8,73.8
144.444959,0.5,72.86,62.83,71.7,72.71,73.29
144.476115,0.5,73.8,66.08,73.8,73.8,73.8
144.554221,0.5,73.72,63.77,72.35,73.07,73.29
144.585706,0.57,73.8,66.08,73.8,73.8,73.8
144.616857,0.5,73.58,63.77,72.21,73.15,73.51
144.648181,0.5,73.8,66.87,73.8,73.8,73.8
144.686808,0.5,72.71,63.55,71.99,73.0,73.51
144.718222,0.57,73.8,66.94,73.8,73.8,73.8
144.749335,0.5,73.8,65.86,73.8,73.8,73.8
144.780777,0.5,72.64,63.77,72.06,73.0,73.51
144.843149,0.43,73.29,64.71,72.86,73.65,73.8
144.890099,0.5,73.8,64.13,71.99,72.64,73.22
144.92137,0.57,73.8,66.94,73.8,73.8,73.8
144.9525,0.5,73.65,64.27,72.35,73.15,73.58
144.983695,0.57,73.8,66.94,73.8,73.8,73.8
145.015074,0.5,73.8,66.15,73.8,73.8,73.8
145.046308,0.5,73.65,64.56,72.35,73.22,73.51
145.092971,0.5,73.8,66.8,73.8,73.8,73.8
145.155593,0.5,73.51,64.56,72.28,73.15,73.58
145.192418,0.5,73.8,67.52,73.8,73.8,73.8
145.225952,0.5,72.64,64.2,71.85,72.86,73.36
145.257169,0.57,73.8,67.59,73.8,73.8,73.8
145.288355,0.43,73.72,65.14,72.93,73.8,73.8
145.319614,0.5,73.8,67.52,73.8,73.8,73.8
145.350916,0.5,73.8,66.73,73.8,73.8,73.8
145.381955,0.5,73.65,65.07,71.99,72.57,72.86
145.460105,0.57,73.8,67.66,73.8,73.8,73.8
145.491425,0.5,73.58,65.21,72.35,73.15,73.58
145.522776,0.57,73.8,67.95,73.8,73.8,73.8
145.55401,0.5,73.8,65.5,72.42,73.29,73.65
145.585224,0.5,73.8,68.24,73.8,73.8,73.8
145.631896,0.5,73.8,67.01,73.8,73.8,73.8
145.663359,0.5,73.36,65.5,72.28,73.15,73.58
145.695809,0.57,73.8,68.31,73.8,73.8,73.8
145.764801,0.5,72.93,64.99,71.78,72.79,73.22
145.79601,0.57,73.8,68.67,73.8,73.8,73.8
145.827211,0.5,73.65,65.93,72.35,73.07,73.22
145.85831,0.57,73.8,68.6,73.8,73.8,73.8
145.889548,0.5,73.8,66.15,72.57,73.36,73.8
145.920791,0.5,73.8,69.11,73.8,73.8,73.8
145.952034,0.5,73.8,67.74,73.8,73.8,73.8
145.998941,0.5,73.58,66.22,72.35,73.22,73.58
146.061558,0.5,73.8,68.82,73.8,73.8,73.8
146.09268,0.5,72.93,66.0,72.14,73.0,73.51
146.123874,0.57,73.8,69.25,73.8,73.8,73.8
146.155361,0.5,73.72,66.94,73.07,73.8,73.8
146.203593,0.57,73.8,69.32,73.8,73.8,73.8
146.223389,0.5,73.8,68.46,73.8,73.8,73.8
146.270324,0.5,73.29,66.15,71.7,72.64,73.15
