X,Y,Z,A0,A1,A2,A5,A6,A7
63.941176,-0.811184,0.509031,73.8,68.38,0.0,42.99,65.28,54.82
64.000000,-0.811503,0.509003,73.65,71.7,0.0,44.51,67.74,56.7
64.058824,-0.811494,0.508958,73.8,68.46,0.0,42.85,65.5,54.97
64.117647,-0.811689,0.508989,73.22,68.38,0.0,42.99,65.5,55.11
64.176471,-0.812061,0.509067,73.8,71.99,0.0,44.79,68.02,56.91
64.235294,-0.812195,0.508984,73.8,68.46,0.0,43.14,65.5,55.11
64.294118,-0.812227,0.508996,73.58,71.56,0.0,45.01,68.1,56.99
64.352941,-0.812316,0.509133,73.8,68.38,0.0,43.21,65.64,55.11
64.411765,-0.813064,0.508544,73.8,71.92,0.0,45.08,68.31,57.13
64.470588,-0.812305,0.509108,73.8,68.67,0.0,43.28,65.72,55.04
64.529412,-0.812370,0.509191,73.72,72.14,0.0,45.01,68.38,57.2
64.588235,-0.812432,0.509289,73.8,70.48,0.0,44.51,67.74,56.77
64.647059,-0.812444,0.509273,73.8,68.89,0.0,43.28,66.0,55.47
64.705882,-0.812428,0.509322,73.65,72.28,0.0,45.08,68.53,57.35
64.764706,-0.812637,0.509301,73.8,68.75,0.0,43.28,65.93,55.4
64.823529,-0.812737,0.509306,73.07,72.28,0.0,44.94,67.95,57.13
64.882353,-0.812745,0.509378,73.8,68.75,0.0,43.42,66.0,55.4
64.941176,-0.812932,0.509450,73.72,71.92,0.0,45.3,68.67,57.49
65.000000,-0.812999,0.509367,73.8,68.96,0.0,43.57,66.08,55.4
65.058824,-0.813070,0.509425,73.22,69.18,0.0,43.5,66.36,55.54
65.117647,-0.813252,0.509598,73.8,72.57,0.0,45.37,68.75,57.56
65.176471,-0.813383,0.509480,73.8,69.11,0.0,43.64,66.44,55.62
65.235294,-0.813365,0.509475,73.65,72.57,0.0,45.52,69.03,57.71
65.294118,-0.813376,0.509653,73.8,69.03,0.0,43.71,66.36,55.69
65.352941,-0.813474,0.509637,73.51,72.64,0.0,45.3,68.89,57.78
65.411765,-0.813583,0.509488,73.8,69.03,0.0,43.86,66.36,55.69
65.470588,-0.813734,0.509674,73.29,72.57,0.0,45.59,68.89,57.49
65.529412,-0.813864,0.509748,73.8,71.13,0.0,45.01,68.46,57.42
65.588235,-0.814008,0.509612,73.8,69.54,0.0,44.0,66.8,55.9
65.647059,-0.814002,0.509636,73.29,72.86,0.0,45.52,69.11,57.71
65.705882,-0.813922,0.509835,73.8,69.32,0.0,43.86,66.87,56.05
65.764706,-0.813788,0.509810,73.72,72.71,0.0,45.73,69.61,58.21
65.823529,-0.813791,0.509806,73.8,69.68,0.0,43.93,66.73,56.12
65.882353,-0.813798,0.509957,73.51,72.93,0.0,45.8,69.47,58.28
65.941176,-0.813775,0.509957,73.8,69.61,0.0,44.07,66.8,56.26
66.000000,-0.813807,0.509973,73.07,69.54,0.0,43.86,66.8,56.05
66.058824,-0.813861,0.510061,73.8,73.22,0.0,45.95,69.83,58.28
66.117647,-0.813808,0.510084,73.8,69.54,0.0,44.29,67.16,56.05
66.176471,-0.813826,0.510114,73.58,73.15,0.0,45.73,69.76,58.28
66.235294,-0.813866,0.510167,73.8,69.83,0.0,44.22,67.3,56.55
66.294118,-0.813634,0.510255,73.51,72.86,0.0,46.09,69.97,58.14
66.352941,-0.813527,0.510289,73.8,70.19,0.0,44.15,67.09,56.34
66.411765,-0.813614,0.510295,73.72,73.0,0.0,46.17,69.9,58.57
66.470588,-0.813718,0.510400,73.8,71.7,0.0,45.59,69.18,58.14
66.529412,-0.813814,0.510444,73.8,69.9,0.0,44.43,67.37,56.48
66.588235,-0.813947,0.510403,73.65,73.07,0.0,46.24,70.26,58.57
66.647059,-0.813988,0.510426,73.8,69.97,0.0,44.43,67.52,56.7
66.705882,-0.813959,0.510489,73.72,73.58,0.0,46.31,70.26,58.57
66.764706,-0.814162,0.510441,73.8,70.04,0.0,44.51,67.81,56.84
66.823529,-0.814418,0.510374,73.72,73.51,0.0,46.17,70.04,58.72
66.882353,-0.814584,0.510416,73.8,70.33,0.0,44.36,67.74,56.84
66.941176,-0.814622,0.510516,73.07,69.68,0.0,44.58,67.66,56.91
67.000000,-0.814558,0.510466,73.58,73.51,0.0,46.24,69.83,58.79
67.058824,-0.814566,0.510413,73.8,70.26,0.0,44.79,67.74,57.06
67.117647,-0.814459,0.510624,73.65,73.29,0.0,46.67,70.48,58.86
67.176471,-0.814440,0.510611,73.8,70.33,0.0,44.72,67.81,56.77
67.235294,-0.814577,0.510544,73.8,73.65,0.0,46.74,70.62,59.01
67.294118,-0.814679,0.510681,73.8,70.12,0.0,44.87,68.02,56.99
67.352941,-0.814575,0.510665,73.72,73.65,0.0,46.53,70.4,59.29
67.411765,-0.814682,0.510668,73.8,72.28,0.0,46.31,70.26,58.93
67.470588,-0.814785,0.510735,73.8,70.4,0.0,44.94,68.02,57.27
67.529412,-0.814694,0.510759,73.58,73.58,0.0,46.81,70.69,59.37
67.588235,-0.814684,0.510793,73.8,70.19,0.0,45.16,68.31,57.64
67.647059,-0.814784,0.510786,73.58,73.65,0.0,46.89,70.62,59.29
67.705882,-0.814765,0.510788,73.8,70.62,0.0,45.01,68.31,57.35
67.764706,-0.814740,0.510806,73.72,73.51,0.0,46.96,71.05,59.58
67.823529,-0.815052,0.510829,73.8,72.86,0.0,46.6,70.62,59.29
67.882353,-0.815173,0.510886,73.8,70.48,0.0,45.16,68.38,57.56
67.941176,-0.815153,0.510876,73.8,73.58,0.0,47.18,71.27,59.8
68.000000,-0.815201,0.510904,73.8,72.86,0.0,46.53,70.26,59.15
68.058824,-0.815185,0.510931,73.8,72.57,0.0,46.74,70.55,59.51
68.117647,-0.815013,0.510991,73.8,70.26,0.0,45.52,68.46,57.85
68.176471,-0.815073,0.510957,73.65,73.72,0.0,47.32,71.05,59.94
68.235294,-0.815193,0.510940,73.8,72.86,0.0,46.96,70.77,59.66
68.294118,-0.815082,0.510933,73.8,72.57,0.0,47.1,70.62,59.73
68.352941,-0.815136,0.511020,73.8,72.5,0.0,46.81,70.33,59.44
68.411765,-0.815315,0.511012,73.8,70.69,0.0,45.8,68.89,58.21
68.470588,-0.815297,0.510889,73.58,73.8,0.0,47.61,71.49,60.16
68.529412,-0.815184,0.511026,73.8,73.07,0.0,47.03,70.98,60.09
68.588235,-0.815263,0.511128,73.8,72.79,0.0,47.25,70.77,60.23
68.647059,-0.815289,0.511038,73.8,70.33,0.0,45.88,68.67,58.43
68.705882,-0.815161,0.511009,73.65,73.8,0.0,47.75,71.49,60.67
68.764706,-0.815289,0.511147,73.8,70.33,0.0,46.02,68.96,58.57
68.823529,-0.815394,0.511101,73.22,70.48,0.0,45.88,68.89,58.43
68.882353,-0.815328,0.510994,73.8,73.8,0.0,48.11,71.7,60.59
68.941176,-0.815360,0.511166,73.8,70.4,0.0,46.31,69.18,58.72
69.000000,-0.815534,0.511230,73.65,73.8,0.0,47.97,71.7,60.67
69.058824,-0.815567,0.511022,73.8,70.77,0.0,46.17,69.18,58.79
69.117647,-0.815325,0.511173,73.65,73.8,0.0,47.9,71.7,60.81
69.176471,-0.815281,0.511334,73.8,70.69,0.0,46.09,68.89,58.57
69.235294,-0.815146,0.511161,73.65,73.8,0.0,48.19,71.92,61.03
69.294118,-0.815092,0.511223,73.8,72.35,0.0,47.68,71.2,60.38
69.352941,-0.814981,0.511427,73.8,70.84,0.0,46.17,69.11,58.72
69.411765,-0.814950,0.511305,73.8,73.8,0.0,48.19,72.06,61.03
69.470588,-0.814950,0.511250,73.8,72.79,0.0,47.68,71.41,60.52
69.529412,-0.814927,0.511447,73.8,72.71,0.0,47.75,71.34,60.74
69.588235,-0.814908,0.511385,73.8,70.48,0.0,46.6,69.61,59.29
69.647059,-0.814921,0.511289,73.36,73.8,0.0,48.33,71.92,61.1
69.705882,-0.815097,0.511449,73.8,72.93,0.0,47.97,71.41,61.03
69.764706,-0.815058,0.511417,73.8,70.55,0.0,46.67,69.39,59.37
69.823529,-0.815047,0.511338,73.72,73.8,0.0,48.69,71.85,61.46
69.882353,-0.815167,0.511390,73.8,72.71,0.0,48.19,71.56,61.24
69.941176,-0.815195,0.511439,73.8,72.57,0.0,48.26,71.7,61.24
70.000000,-0.815182,0.511418,73.8,70.77,0.0,46.89,69.54,59.37
70.058824,-0.815243,0.511370,73.72,73.8,0.0,48.76,72.42,61.75
70.117647,-0.815327,0.511428,73.8,69.83,0.0,47.18,69.83,59.73
70.176471,-0.815517,0.511423,73.58,73.8,0.0,48.69,72.42,61.82
70.235294,-0.815684,0.511399,73.8,73.07,0.0,48.55,71.85,61.6
70.294118,-0.815573,0.511397,73.8,70.33,0.0,47.18,69.68,59.87
70.352941,-0.815523,0.511538,73.58,73.8,0.0,48.98,72.35,62.04
70.411765,-0.815555,0.511480,73.8,72.86,0.0,48.69,71.92,61.75
70.470588,-0.815535,0.511477,73.8,72.71,0.0,48.76,71.85,61.82
70.529412,-0.815504,0.511560,73.8,70.91,0.0,47.32,69.76,60.02
70.588235,-0.815560,0.511588,73.8,73.8,0.0,49.34,72.71,62.32
70.647059,-0.815577,0.511558,73.8,73.15,0.0,48.83,72.14,62.11
70.705882,-0.815554,0.511557,73.8,70.84,0.0,47.32,69.9,60.23
70.764706,-0.815413,0.511780,73.8,73.8,0.0,49.56,72.71,62.61
70.823529,-0.815659,0.511538,73.8,73.0,0.0,48.91,71.56,61.82
70.882353,-0.815742,0.511550,73.8,72.64,0.0,49.12,72.06,62.32
70.941176,-0.815817,0.511546,73.8,70.26,0.0,47.97,70.12,60.52
71.000000,-0.815847,0.511516,73.65,73.8,0.0,49.7,72.86,62.61
71.058824,-0.815840,0.511567,73.8,73.07,0.0,49.27,72.28,62.47
71.117647,-0.815975,0.511591,73.8,72.93,0.0,49.34,72.28,62.47
71.176471,-0.815974,0.511572,73.8,73.15,0.0,48.98,71.78,62.18
71.235294,-0.815970,0.511539,73.8,70.98,0.0,48.11,70.26,61.03
71.294118,-0.813900,0.512270,73.65,73.8,0.0,49.92,73.0,63.05
71.352941,-0.815240,0.511912,73.8,73.29,0.0,49.41,72.14,62.76
71.411765,-0.814219,0.509439,73.8,72.71,0.0,49.63,72.28,62.9
71.470588,-0.814271,0.514027,73.8,70.4,0.0,48.19,69.9,60.88
71.529412,-0.814165,0.513373,73.65,73.8,0.0,50.06,72.79,63.33
71.588235,-0.815660,0.512494,73.8,70.4,0.0,48.76,70.77,61.6
71.647059,-0.815651,0.512506,72.86,70.62,0.0,48.19,70.26,61.1
71.705882,-0.814270,0.514353,73.8,73.8,0.0,50.28,73.0,63.41
71.764706,-0.814181,0.514321,73.8,72.71,0.0,50.13,72.93,63.55
71.823529,-0.814220,0.514338,73.8,72.79,0.0,49.77,72.42,63.19
71.882353,-0.814257,0.514361,73.8,71.05,0.0,48.26,70.19,61.75
71.941176,-0.814014,0.514464,73.65,73.8,0.0,50.42,73.07,63.84
72.000000,-0.814142,0.514422,73.8,73.07,0.0,50.06,72.42,63.48
72.058824,-0.814205,0.514439,73.8,72.79,0.0,50.06,72.28,63.41
72.117647,-0.816153,0.511983,73.8,72.14,0.0,50.13,72.5,63.26
72.176471,-0.816139,0.511952,73.8,71.27,0.0,48.47,70.19,61.6
72.235294,-0.816248,0.511992,73.8,73.8,0.0,50.64,73.29,64.13
72.294118,-0.816150,0.512075,73.8,73.07,0.0,50.13,72.71,63.77
72.352941,-0.816156,0.511876,73.8,72.86,0.0,50.2,72.42,63.84
72.411765,-0.816221,0.511990,73.8,70.62,0.0,49.2,70.98,62.61
72.470588,-0.816148,0.512110,73.58,73.8,0.0,50.78,73.15,64.34
72.529412,-0.816071,0.511953,73.8,73.07,0.0,50.42,72.64,64.13
72.588235,-0.816195,0.512035,73.8,70.55,0.0,49.34,70.77,62.47
72.647059,-0.816222,0.512129,73.51,73.8,0.0,50.93,73.15,64.34
72.705882,-0.816099,0.511991,73.8,73.65,0.0,50.71,72.93,64.42
72.764706,-0.816164,0.512025,73.8,73.0,0.0,50.57,72.57,64.27
72.823529,-0.816279,0.512138,73.8,71.2,0.0,48.98,70.12,62.04
72.882353,-0.812470,0.517903,73.8,73.8,0.0,51.07,73.36,64.92
72.941176,-0.816157,0.512139,73.8,70.55,0.0,49.63,70.98,62.97
73.000000,-0.816326,0.512197,73.29,73.8,0.0,51.07,73.15,64.92
73.058824,-0.816205,0.512081,73.8,73.15,0.0,51.0,72.64,64.63
73.117647,-0.815882,0.512569,73.8,70.26,0.0,49.84,70.62,62.83
73.176471,-0.816391,0.512238,73.43,73.8,0.0,51.43,73.15,65.07
73.235294,-0.816336,0.512110,73.8,73.07,0.0,51.07,72.86,64.78
73.294118,-0.813586,0.515903,73.8,70.4,0.0,49.84,70.55,62.69
73.352941,-0.816367,0.512282,72.93,70.77,0.0,49.41,70.55,62.83
73.411765,-0.816337,0.512185,73.8,73.8,0.0,51.65,73.43,65.28
73.470588,-0.816274,0.512125,73.8,73.29,0.0,51.21,72.71,64.92
73.529412,-0.816414,0.512222,73.8,71.7,0.0,49.48,70.33,63.26
73.588235,-0.816501,0.512213,73.65,73.8,0.0,51.86,73.43,65.57
73.647059,-0.817013,0.511802,73.8,73.51,0.0,51.5,72.42,64.63
73.705882,-0.816505,0.512239,73.8,71.2,0.0,49.77,70.4,63.19
73.764706,-0.816591,0.512325,73.29,70.4,0.0,49.84,70.69,63.33
73.823529,-0.816527,0.512255,73.65,73.8,0.0,51.79,73.07,65.43
73.882353,-0.816516,0.512320,73.8,73.58,0.0,51.5,72.93,65.28
73.941176,-0.816610,0.512348,73.8,70.55,0.0,50.42,71.13,63.62
74.000000,-0.816523,0.512311,72.93,73.8,0.0,51.72,73.29,65.64
74.058824,-0.816483,0.512358,73.8,71.56,0.0,50.28,71.05,63.84
74.117647,-0.816575,0.512435,72.79,70.91,0.0,49.92,70.77,63.62
74.176471,-0.816544,0.512422,73.36,71.13,0.0,49.92,70.69,63.62
74.235294,-0.816862,0.512051,73.72,73.8,0.0,51.94,73.65,65.93
74.294118,-0.817113,0.512022,73.8,73.58,0.0,51.72,73.15,65.57
74.352941,-0.816415,0.512529,73.8,71.7,0.0,49.99,70.98,63.77
74.411765,-0.816334,0.512453,73.0,70.98,0.0,50.13,71.13,63.77
74.470588,-0.818228,0.505222,73.36,71.27,0.0,49.99,71.05,63.62
74.529412,,,73.8,73.8,0.0,52.08,73.8,66.08
74.588235,,,73.8,73.8,0.0,52.01,73.58,65.93
74.647059,-0.816397,0.512475,73.8,71.7,0.0,50.42,70.84,63.41
74.705882,-0.816733,0.512383,72.57,71.2,0.0,50.13,71.05,64.06
74.764706,-0.816475,0.512466,73.8,73.8,0.0,52.22,73.8,66.22
74.823529,-0.816456,0.512419,73.8,73.65,0.0,51.94,73.43,65.79
74.882353,-0.816561,0.512561,73.8,71.63,0.0,50.71,71.49,64.13
74.941176,-0.817029,0.512109,73.15,73.8,0.0,52.3,73.8,66.22
75.000000,-0.816556,0.512431,73.8,71.92,0.0,50.71,71.41,64.2
75.058824,-0.816658,0.512474,73.36,73.8,0.0,52.44,73.8,66.51
75.117647,-0.816639,0.512481,73.8,73.8,0.0,52.08,73.51,66.15
75.176471,-0.816644,0.512473,73.8,71.99,0.0,50.35,70.84,64.2
75.235294,-0.816739,0.512492,72.93,71.2,0.0,50.64,71.49,64.42
75.294118,-0.816739,0.512527,73.8,73.8,0.0,52.73,73.8,66.58
75.352941,-0.816688,0.512473,73.8,73.8,0.0,52.3,73.36,66.08
75.411765,-0.816721,0.512458,73.8,71.92,0.0,51.07,71.41,64.49
75.470588,-0.816795,0.512524,73.22,73.8,0.0,52.8,73.8,66.58
75.529412,-0.816825,0.512534,73.8,71.92,0.0,51.14,71.49,64.56
75.588235,-0.816824,0.512502,73.29,73.8,0.0,52.8,73.8,66.73
75.647059,-0.816980,0.512555,73.8,73.8,0.0,52.44,73.58,66.51
75.705882,-0.813587,0.517359,73.8,71.92,0.0,51.21,71.49,64.92
75.764706,-0.817029,0.512529,72.64,71.05,0.0,50.93,71.27,64.71
75.823529,-0.817386,0.512365,73.51,73.8,0.0,52.95,73.58,66.94
75.882353,-0.817206,0.512580,73.8,73.8,0.0,52.66,73.43,66.65
75.941176,-0.817272,0.512505,73.8,71.49,0.0,51.43,71.49,64.92
76.000000,-0.817203,0.512567,73.36,73.8,0.0,53.23,73.8,67.01
76.058824,-0.817286,0.512627,73.8,73.8,0.0,52.8,73.51,66.8
76.117647,-0.817344,0.512593,73.8,71.92,0.0,51.43,71.49,65.14
76.176471,-0.817406,0.512576,72.71,71.41,0.0,51.07,71.41,64.99
76.235294,-0.817472,0.512612,73.8,73.8,0.0,53.23,73.8,67.52
76.294118,-0.816304,0.514125,73.8,73.8,0.0,52.73,73.51,67.01
76.352941,-0.817603,0.512566,73.8,71.99,0.0,51.58,71.49,65.35
76.411765,-0.815615,0.515162,73.22,73.8,0.0,53.45,73.8,67.59
76.470588,-0.817504,0.512929,73.8,71.92,0.0,51.79,71.49,65.35
76.529412,-0.817943,0.512509,73.29,73.8,0.0,53.52,73.8,67.45
76.588235,-0.818587,0.512112,73.8,73.8,0.0,53.23,73.58,67.16
76.647059,-0.817664,0.512710,73.8,72.06,0.0,51.79,71.49,65.57
76.705882,-0.817364,0.512660,72.64,71.49,0.0,51.5,71.41,65.5
76.764706,-0.816823,0.512745,73.8,73.8,0.0,53.6,73.8,67.88
76.823529,-0.814473,0.510786,73.8,73.8,0.0,53.16,73.58,67.52
76.882353,-0.816028,0.513165,73.8,72.06,0.0,52.01,71.56,65.72
76.941176,-0.815452,0.512799,73.29,73.8,0.0,53.88,73.8,68.02
77.000000,-0.815465,0.512605,73.8,73.8,0.0,53.6,73.65,67.59
77.058824,-0.815044,0.512565,73.8,71.99,0.0,52.22,71.63,65.93
77.117647,-0.814197,0.512876,72.79,71.56,0.0,52.01,71.56,65.79
77.176471,-0.813899,0.512936,73.72,73.8,0.0,54.03,73.8,68.1
77.235294,-0.813514,0.513024,73.8,73.8,0.0,53.52,73.72,67.95
77.294118,-0.813192,0.512894,73.8,72.14,0.0,52.22,71.85,66.15
77.352941,-0.812987,0.512936,73.15,73.8,0.0,53.96,73.8,68.38
77.411765,-0.812614,0.513030,73.8,72.21,0.0,52.37,71.63,66.15
77.470588,-0.812124,0.512974,72.86,73.8,0.0,54.24,73.8,68.24
77.529412,-0.811826,0.513016,73.8,73.8,0.0,53.81,73.65,68.02
77.588235,-0.811543,0.513093,73.8,72.06,0.0,52.59,71.7,66.22
77.647059,-0.811057,0.513050,72.42,71.63,0.0,52.22,71.49,66.0
77.705882,-0.810630,0.513080,73.8,73.8,0.0,54.39,73.8,68.38
77.764706,-0.810292,0.513200,73.8,73.8,0.0,53.96,73.8,68.24
77.823529,-0.809793,0.513113,73.8,72.28,0.0,52.59,71.85,66.51
77.882353,-0.809365,0.513152,73.29,73.8,0.0,54.46,73.8,68.82
77.941176,-0.809162,0.513282,73.8,73.8,0.0,54.17,73.8,68.6
78.000000,-0.808861,0.513167,73.8,72.21,0.0,52.95,71.7,66.73
78.058824,-0.808461,0.513184,72.93,71.63,0.0,52.59,71.7,66.65
78.117647,-0.808157,0.513268,73.72,73.8,0.0,54.82,73.8,68.82
78.176471,-0.807766,0.513254,73.8,73.8,0.0,54.46,73.8,68.6
78.235294,-0.807243,0.513162,73.8,72.35,0.0,53.09,71.85,66.8
78.294118,-0.806813,0.513284,73.29,73.8,0.0,54.89,73.8,69.11
78.352941,-0.806473,0.513327,73.8,72.35,0.0,53.02,71.85,66.94
78.411765,-0.806028,0.513221,73.29,73.8,0.0,54.89,73.8,69.18
78.470588,-0.805653,0.513257,73.8,73.8,0.0,54.46,73.8,68.96
78.529412,-0.805334,0.513335,73.8,72.28,0.0,53.16,71.7,67.09
78.588235,-0.804917,0.513283,72.64,71.63,0.0,53.02,71.78,67.01
78.647059,-0.804618,0.513269,73.65,73.8,0.0,55.11,73.8,69.18
78.705882,-0.804337,0.513310,73.8,73.8,0.0,54.68,73.8,69.11
78.764706,-0.803957,0.513278,73.8,72.35,0.0,53.38,71.99,67.16
78.823529,-0.803585,0.513206,73.22,73.8,0.0,55.18,73.8,69.47
78.882353,-0.803307,0.513255,73.8,73.8,0.0,54.75,73.8,69.18
78.941176,-0.802932,0.513283,73.8,72.42,0.0,53.38,71.92,67.37
79.000000,-0.802455,0.513178,72.42,71.92,0.0,52.8,71.7,67.09
79.058824,-0.802137,0.513317,73.8,73.8,0.0,55.33,73.8,69.83
79.117647,-0.801725,0.513289,73.8,73.8,0.0,55.04,73.8,69.32
79.176471,-0.801215,0.513113,73.8,72.35,0.0,53.67,71.92,67.52
79.235294,-0.800753,0.513207,73.22,73.8,0.0,55.62,73.8,69.68
79.294118,-0.800514,0.513251,73.8,72.42,0.0,53.67,72.06,67.52
79.352941,-0.800077,0.513113,73.29,73.8,0.0,55.69,73.8,69.83
79.411765,-0.799711,0.513077,73.8,73.8,0.0,55.18,73.8,69.54
79.470588,-0.799375,0.513176,73.8,72.42,0.0,53.74,72.06,67.81
79.529412,-0.798866,0.513197,72.71,72.21,0.0,53.45,71.85,67.59
79.588235,-0.798354,0.513090,73.72,73.8,0.0,55.76,73.8,70.33
79.647059,-0.797890,0.513074,73.8,73.8,0.0,55.4,73.8,69.76
79.705882,-0.797299,0.513118,73.8,72.42,0.0,53.96,71.99,67.95
79.764706,-0.796746,0.513103,73.22,73.8,0.0,55.98,73.8,70.19
79.823529,-0.796389,0.512976,73.8,73.8,0.0,55.54,73.8,69.83
79.882353,-0.795960,0.513034,73.8,72.5,0.0,54.17,72.14,68.02
79.941176,-0.795537,0.513053,72.79,71.92,0.0,53.88,71.99,67.88
80.000000,-0.795318,0.512923,73.72,73.8,0.0,55.62,73.8,70.26
80.058824,-0.794990,0.512951,73.8,73.8,0.0,55.54,73.8,70.12
80.117647,-0.794559,0.512952,73.8,72.64,0.0,54.24,72.14,68.24
80.176471,-0.794301,0.512847,73.22,73.8,0.0,56.05,73.8,70.62
80.235294,-0.794080,0.512887,73.8,72.5,0.0,54.39,72.06,68.31
80.294118,-0.793743,0.512850,73.15,73.8,0.0,56.26,73.8,70.55
80.352941,-0.793435,0.512749,73.8,73.8,0.0,55.9,73.8,70.26
80.411765,-0.793294,0.512734,73.8,72.57,0.0,54.53,72.14,68.46
80.470588,-0.793092,0.512761,73.07,71.78,0.0,54.24,71.92,68.1
80.529412,-0.792739,0.512674,73.8,73.8,0.0,56.34,73.8,70.84
80.588235,-0.792495,0.512601,73.8,73.8,0.0,55.98,73.8,70.55
80.647059,-0.792232,0.512655,73.8,72.64,0.0,54.61,72.14,68.67
80.705882,-0.791744,0.512629,73.15,73.8,0.0,56.55,73.8,71.2
80.764706,-0.791352,0.512522,73.8,73.8,0.0,56.26,73.8,70.69
80.823529,-0.791018,0.512495,73.8,72.57,0.0,54.75,72.06,68.89
80.882353,-0.790538,0.512612,72.86,72.21,0.0,54.53,71.92,68.82
80.941176,-0.790160,0.512571,73.8,73.8,0.0,56.77,73.8,71.2
81.000000,-0.789925,0.512392,73.8,73.8,0.0,56.41,73.8,70.84
81.058824,-0.789466,0.512386,73.8,72.64,0.0,54.82,72.21,68.96
81.117647,-0.788797,0.512410,73.43,73.8,0.0,56.84,73.8,71.49
81.176471,-0.788379,0.512379,73.8,72.79,0.0,54.89,72.21,69.11
81.235294,-0.788089,0.512260,73.15,73.8,0.0,56.91,73.8,71.63
81.294118,-0.787698,0.512275,73.8,73.8,0.0,56.55,73.8,71.2
81.352941,-0.787356,0.512500,73.8,72.57,0.0,55.11,72.14,69.25
81.411765,-0.786930,0.512207,73.0,72.06,0.0,54.97,72.28,69.32
81.470588,-0.786280,0.512139,73.8,73.8,0.0,57.13,73.8,71.49
81.529412,-0.785610,0.512233,73.8,73.8,0.0,56.7,73.8,71.2
81.588235,-0.785027,0.512132,73.8,72.71,0.0,55.18,72.28,69.25
81.647059,-0.784354,0.512011,73.0,73.8,0.0,57.2,73.8,71.56
81.705882,-0.783791,0.511930,73.8,73.8,0.0,56.77,73.8,71.63
81.764706,-0.783493,0.511981,73.8,72.71,0.0,55.33,72.21,69.54
81.823529,-0.783130,0.511900,72.35,71.99,0.0,54.82,71.56,69.18
81.882353,-0.782744,0.511805,73.8,73.8,0.0,57.42,73.8,71.99
81.941176,-0.782483,0.511866,73.8,73.8,0.0,57.06,73.8,71.7
82.000000,-0.782222,0.511764,73.8,72.64,0.0,55.54,72.28,69.61
82.058824,-0.781818,0.511645,73.29,73.8,0.0,57.71,73.8,72.14
82.117647,-0.781454,0.511855,73.8,72.86,0.0,55.62,72.28,69.68
82.176471,-0.781239,0.511724,73.29,73.8,0.0,57.42,73.8,72.14
82.235294,-0.780954,0.511551,73.8,73.8,0.0,56.84,73.8,71.2
82.294118,-0.780638,0.511662,73.8,72.79,0.0,55.69,72.28,69.9
82.352941,-0.780449,0.511658,72.42,72.5,0.0,55.33,71.99,69.68
82.411765,-0.780133,0.511433,73.72,73.8,0.0,57.85,73.8,72.57
82.470588,-0.779722,0.511605,73.8,73.8,0.0,57.2,73.8,71.99
82.529412,-0.779381,0.511803,73.8,72.64,0.0,55.9,72.35,69.97
82.588235,-0.779101,0.511394,73.36,73.8,0.0,58.0,73.8,72.28
82.647059,-0.778826,0.511248,73.8,73.8,0.0,57.27,73.8,72.14
82.705882,-0.778607,0.511362,73.8,72.86,0.0,56.05,72.35,70.12
82.764706,-0.778391,0.511342,73.29,71.7,0.0,56.34,72.79,70.26
82.823529,-0.778116,0.511129,73.72,73.8,0.0,57.92,73.8,72.57
82.882353,-0.777852,0.511145,73.8,73.8,0.0,57.71,73.8,71.49
82.941176,-0.777627,0.511301,73.8,72.86,0.0,56.19,72.35,70.33
83.000000,-0.777361,0.511055,73.15,73.8,0.0,58.14,73.8,72.71
83.058824,-0.777025,0.510994,73.8,72.71,0.0,56.26,72.35,70.26
83.117647,-0.776590,0.511106,73.29,73.8,0.0,58.28,73.8,72.71
83.176471,-0.776168,0.510958,73.8,73.51,0.0,57.64,73.8,72.57
83.235294,-0.775768,0.510865,73.8,72.86,0.0,56.26,72.5,70.4
83.294118,-0.775402,0.510954,73.29,71.78,0.0,56.12,72.21,70.12
83.352941,-0.775025,0.510835,73.58,72.86,0.0,55.47,72.28,70.4
83.411765,-0.774718,0.510699,73.8,73.8,0.0,58.43,73.8,73.22
83.470588,-0.774532,0.510782,73.8,72.93,0.0,56.34,72.5,70.48
83.529412,-0.774167,0.510752,73.22,73.8,0.0,58.36,73.8,73.0
83.588235,-0.773864,0.510568,73.8,73.8,0.0,56.77,73.07,70.91
83.647059,-0.773622,0.510522,73.8,72.86,0.0,56.41,72.28,70.12
83.705882,-0.773191,0.510580,73.65,72.79,0.0,56.12,72.5,70.4
83.764706,-0.772808,0.510373,73.8,73.8,0.0,58.72,73.8,73.22
83.823529,-0.772521,0.510212,73.8,73.65,0.0,57.56,73.8,72.57
83.882353,-0.772065,0.510362,73.8,72.71,0.0,56.41,72.71,70.62
83.941176,-0.771391,0.510283,73.65,73.8,0.0,58.86,73.8,73.29
84.000000,-0.770985,0.510044,73.8,72.86,0.0,56.77,72.57,70.69
84.058824,-0.770602,0.510071,73.22,73.8,0.0,58.93,73.8,73.29
84.117647,-0.770124,0.510231,73.8,73.8,0.0,57.06,73.15,71.7
84.176471,-0.769813,0.510124,73.8,72.86,0.0,56.99,72.57,70.69
84.235294,-0.769500,0.509813,73.72,72.28,0.0,57.2,73.07,71.27
84.294118,-0.768910,0.509824,73.72,73.8,0.0,59.01,73.8,73.15
84.352941,-0.768150,0.509708,73.8,73.15,0.0,58.28,73.8,71.92
84.411765,-0.767710,0.509633,73.65,73.0,0.0,57.06,72.86,71.05
